MSOA11,AbsXSMeanM,AbsXSMedianM,AbsXSL95M,AbsXSU95M,PosteriorProbabilityM,RelXSMeanM,RelXSMedianM,RelXSL95M,RelXSU95M,M40plus,XSrateM,pcIncM,AbsXSMeanF,AbsXSMedianF,AbsXSL95f,AbsXSU95F,PosteriorProbabilityF,RelXSMeanF,RelXSMedianF,RelXSL95F,RelXSU95F,F40plus,XSrateF,pcIncF
E02000100,6.82662571,6.672557055,1.680822617,12.85945155,0.9963,1.97908008,1.923730718,1.19150271,3.100833647,1855,368.0121677,97.908008,7.225248983,7.001146094,1.670075661,14.05617774,0.995975,2.146065176,2.061779453,1.202776262,3.561415291,2048,352.7953605,114.6065176
E02000101,8.439611699,8.253292711,2.650957137,15.25959954,0.998075,2.044707729,1.992084297,1.273371876,3.109815539,2045,412.6949486,104.4707729,22.80960244,22.41761967,11.69466211,36.07172748,1,3.659109942,3.557848365,2.059917569,5.878057676,2229,1023.311011,265.9109942
E02000102,5.691865335,5.547967914,2.147192308,9.991123058,0.9996,2.399608398,2.324182274,1.416255422,3.784710687,1557,365.5661744,139.9608398,4.312618922,4.162632104,0.651810675,8.840405902,0.99135,2.051060613,1.96591276,1.120460737,3.466148675,1662,259.4836897,105.1060613
E02000103,7.511720784,7.331811142,2.56366257,13.45462653,0.999325,2.136182386,2.088571349,1.319325041,3.235013108,1918,391.6434194,113.6182386,7.920792273,7.719113281,2.125445504,14.85068769,0.9975,2.4025879,2.318216616,1.275297845,4.03329968,2082,380.4415117,140.25879
E02000104,9.620412365,9.451290695,3.930336211,16.3836962,0.99985,2.456810044,2.385359829,1.47759538,3.850996688,1664,578.1497815,145.6810044,11.83584766,11.57426078,3.761207773,21.49986462,0.998775,2.188620097,2.130387004,1.308742901,3.415273893,1754,674.7917708,118.8620097
E02000105,3.648818758,3.576494576,-0.853222853,8.437278665,0.94345,1.558231737,1.5212031,0.902942603,2.425662203,2071,176.1863234,55.82317372,2.532260911,2.425540428,-1.608742411,7.287048951,0.88085,1.456032433,1.399973779,0.793549944,2.438235304,2131,118.8297002,45.60324325
E02000106,7.025955085,6.856531531,2.246809036,12.84460297,0.99865,2.074509523,2.017070534,1.280621977,3.188069077,2315,303.4969799,107.4509523,9.556996882,9.262457429,3.548248946,17.29005237,0.99985,2.485906027,2.390322983,1.448987045,4.090746782,2151,444.3048295,148.5906027
E02000107,7.410167167,7.248845061,2.302467544,13.48542798,0.998525,2.115970945,2.065576364,1.27663349,3.232946585,2350,315.3262624,111.5970945,3.178773109,3.012589311,-0.406446432,7.654977177,0.9546,1.674755284,1.598082637,0.932782022,2.830934488,2333,136.2525979,67.47552836
E02000108,6.089590779,5.955589752,2.334599049,10.63330097,0.9997,2.526098638,2.445568429,1.452269124,4.037656862,1377,442.2360769,152.6098638,4.816350495,4.633856244,1.253752767,9.366905005,0.997275,2.252845768,2.1572944,1.257857952,3.790689566,1520,316.8651642,125.2845768
E02000109,10.14030717,9.984566325,3.699629244,17.51606895,0.999625,2.347026572,2.295874495,1.38034115,3.614555247,2400,422.512799,134.7026572,5.593293885,5.408659044,0.746223796,11.51803514,0.989775,1.963989121,1.888726082,1.098509981,3.251329934,2340,239.0296532,96.39891209
E02000110,8.374341617,8.179046112,3.754188739,14.21004702,0.99995,2.729317976,2.627615782,1.638874625,4.410022901,1768,473.6618562,172.9317976,2.673088696,2.547265582,-0.396872662,6.471152771,0.95335,1.713767649,1.6308905,0.921564748,2.989862594,1875,142.5647304,71.37676493
E02000111,6.641615971,6.439847167,1.453973493,12.91504379,0.9953,1.826334662,1.770297598,1.148239941,2.809572937,2557,259.7425096,82.63346619,7.597487103,7.341234396,1.616144921,15.12734526,0.9952,1.990503175,1.911004868,1.169764712,3.265832959,2401,316.4301168,99.05031748
E02000112,13.37675845,13.11973731,6.213528858,22.03979505,1,2.655148098,2.588689804,1.637366194,4.050357217,2518,531.2453715,165.5148098,10.1901918,9.907790865,3.054977379,18.89562707,0.99885,2.311072532,2.228619827,1.301756839,3.781171157,2296,443.8236848,131.1072532
E02000113,9.25059013,9.000383488,4.010542101,15.81936675,0.99995,2.407321085,2.332230023,1.515606874,3.737437224,1759,525.900519,140.7321085,4.29407139,4.126696125,0.251800809,9.375725874,0.981925,1.850619268,1.772006553,1.038222118,3.106109241,2250,190.8476173,85.06192675
E02000114,4.379910553,4.271018085,0.444921807,8.958534521,0.98675,1.854335771,1.79675232,1.064467805,2.984206747,1918,228.3582145,85.43357715,1.152114957,1.067470355,-1.728631683,4.537594918,0.769225,1.281636235,1.231317256,0.704282826,2.152493437,1871,61.57749639,28.16362353
E02000115,6.940613077,6.777709927,2.468615655,12.32895265,0.99925,2.21687542,2.151124908,1.352163449,3.458927464,1794,386.8792128,121.687542,4.036737364,3.86601575,0.121772882,8.953408449,0.9788,1.814585028,1.739663074,1.01935901,3.035250179,1801,224.1386654,81.45850279
E02000116,4.690888955,4.56966929,1.499225555,8.612160519,0.99885,2.142971478,2.078222102,1.293521166,3.366931117,1703,275.4485587,114.2971478,3.751762546,3.624444067,0.216624077,8.028353914,0.9818,1.931224752,1.848159859,1.040403348,3.303308052,1874,200.2007762,93.12247523
E02000117,15.26186925,14.99566397,7.152101251,24.77999628,1,2.564538854,2.490563148,1.602161178,3.916804808,2641,577.8822132,156.4538854,15.95807328,15.56290542,6.890833439,27.17859599,0.9999,2.806541353,2.704684312,1.623280182,4.564066925,2844,561.1136879,180.6541353
E02000118,11.51343299,11.20065237,5.289386125,19.35521236,0.999975,2.548174955,2.453021579,1.598207513,4.012857313,2283,504.3115634,154.8174955,2.471202565,2.358549808,-1.07136609,6.649986016,0.910125,1.550874004,1.481708658,0.829139357,2.640818979,2305,107.2105234,55.08740043
E02000119,10.35668741,10.14570715,4.833344271,17.04046008,1,2.591284229,2.529689359,1.620949669,3.911442363,1570,659.6616185,159.1284229,10.47038302,10.17522589,3.539132141,19.20820877,0.999525,2.31318628,2.229254245,1.35542547,3.776882676,1914,547.0419549,131.318628
E02000120,4.395900612,4.263378284,0.760591031,8.820571333,0.993225,1.900209892,1.83254552,1.122479273,3.075986258,1858,236.5931438,90.0209892,0.379158401,0.320448486,-1.98697442,3.063702369,0.603825,1.131761731,1.080539866,0.610947873,1.958176308,1944,19.504033,13.17617307
E02000121,6.879417498,6.733043043,2.093411264,12.57455088,0.999,2.017207834,1.964357257,1.255775637,3.09658144,2255,305.0739467,101.7207834,5.279024525,5.086219288,1.118148132,10.48192192,0.99495,2.212287335,2.119693904,1.191479502,3.794771854,2257,233.8956369,121.2287335
E02000122,4.027426996,3.90866931,0.192819044,8.530659215,0.981125,1.742932712,1.683533881,1.027184722,2.803465223,1672,240.8748203,74.29327121,3.14874144,3.018843975,-0.912300884,7.993835475,0.931575,1.553767475,1.502718909,0.87771495,2.533683155,2031,155.0340443,55.37674749
E02000123,19.90700149,19.58809036,10.46509481,31.33598508,1,3.170409586,3.092546799,1.925274979,4.88423854,3328,598.167112,217.0409586,5.844627163,5.627899889,0.758292086,12.24078315,0.98865,1.864278471,1.792266308,1.087751636,3.057816854,3216,181.7359192,86.42784709
E02000124,6.234064818,6.066631803,2.304432502,11.19073321,0.999725,2.136770216,2.074501235,1.357243994,3.293306072,2016,309.2294056,113.6770216,2.726026943,2.569089837,-0.64973326,6.938962918,0.9364,1.584822423,1.512941287,0.893878304,2.668558726,2177,125.2194278,58.48224226
E02000125,8.849006152,8.620507045,3.310876453,15.64085773,0.9998,2.19973889,2.12912585,1.375997081,3.402557304,2209,400.5887801,119.973889,3.589888818,3.472171592,-0.229901783,8.134429047,0.9657,1.74686316,1.693130701,0.963644617,2.858426356,2463,145.7526926,74.68631597
E02000126,6.471786651,6.331974192,2.580705563,11.20972343,0.9997,2.498669233,2.42282899,1.470001575,3.952921829,1504,430.3049635,149.8669233,3.794412213,3.641321207,0.800125973,7.640869055,0.99645,2.214216633,2.104700881,1.195315136,3.841833153,1686,225.0541052,121.4216633
E02000127,10.30813545,10.08000613,4.23059228,17.76235497,0.999925,2.411125716,2.351327766,1.475879986,3.693075175,1918,537.4418902,141.1125716,10.47491551,10.18171504,2.957042051,19.65199835,0.998475,2.169898829,2.092531698,1.265761134,3.500632716,2282,459.0234667,116.9898829
E02000128,6.793252918,6.600181489,1.765145015,12.82475657,0.99775,1.943714519,1.888800949,1.205132399,2.974251598,1872,362.8874422,94.37145186,4.200731903,4.01741233,-0.954147925,10.29845681,0.94,1.586000205,1.523233395,0.900206632,2.627280201,2032,206.7289322,58.60002046
E02000130,4.824689983,4.680665346,0.859967555,9.654455622,0.99345,1.84813116,1.790555929,1.124130468,2.91678937,1894,254.7354796,84.813116,2.316262533,2.185825014,-1.539728442,6.981063079,0.8602,1.406028646,1.350914344,0.797283779,2.324268019,2240,103.4045774,40.6028646
E02000131,2.109111251,2.031619298,-0.60933925,5.299559067,0.928725,1.457795487,1.417524395,0.895593354,2.256131534,2143,98.41863047,45.77954866,1.776890626,1.681401191,-0.880302189,4.978947683,0.896925,1.517640937,1.447729949,0.816286883,2.627197203,2000,88.84453129,51.76409369
E02000132,4.788404541,4.62681103,-0.498588919,10.96301049,0.96075,1.544847892,1.499922055,0.954959975,2.384420791,2219,215.7911014,54.48478921,3.926003243,3.782924391,-1.321634356,10.03387367,0.921575,1.555015808,1.495533813,0.86399779,2.609024811,2405,163.2433781,55.50158083
E02000133,5.380945282,5.183665882,-1.302832146,13.24782376,0.938575,1.401444314,1.370908913,0.91794399,2.065289751,2895,185.8703033,40.14443136,2.803088191,2.60752001,-4.764941392,11.4736666,0.7479,1.188331868,1.160641726,0.746396854,1.788821989,3252,86.19582383,18.83318681
E02000134,9.547281041,9.352861183,2.318170841,17.98227647,0.996,1.939754561,1.891536443,1.181552066,2.984048566,2643,361.2289459,93.97545612,5.27359001,5.035273235,-2.113984553,14.16288211,0.908575,1.392490448,1.355375303,0.8706767,2.143844615,2833,186.1486061,39.24904481
E02000135,11.76232097,11.50563066,5.838397129,19.10326933,1,2.805652547,2.728278079,1.743652575,4.329040256,2083,564.6817558,180.5652547,18.84283534,18.50398194,9.179979903,30.53083854,0.999975,2.901489142,2.824898429,1.764849096,4.50586367,2440,772.24735,190.1489142
E02000136,9.629826406,9.422251393,2.781281797,17.67646036,0.9982,2.057220474,2.000181926,1.240808069,3.195182963,1437,670.1340575,105.7220474,8.672877901,8.446807094,1.409163178,17.33525776,0.991925,1.865280491,1.812486355,1.111492187,2.932066939,1726,502.4842353,86.52804914
E02000137,6.504545344,6.302325548,0.206965703,13.86552364,0.9788,1.586897632,1.546885958,1.015026779,2.379427872,2175,299.0595561,58.68976321,18.99911218,18.73220713,7.283101347,32.10467646,0.9998,2.382578841,2.330165728,1.424761641,3.620319743,2324,817.5177356,138.2578841
E02000138,8.491166398,8.278020825,2.406801237,15.73605923,0.997725,1.927213788,1.883976225,1.219361103,2.878332837,2304,368.5402082,92.72137877,2.767317166,2.585134629,-2.548392589,9.01432475,0.832525,1.324164094,1.276759589,0.774386724,2.141639968,2574,107.5103794,32.41640938
E02000139,3.083782649,2.982062655,-0.295834881,7.016938394,0.961225,1.646341743,1.593111218,0.953762703,2.634385168,1787,172.5675797,64.63417433,-0.393995057,-0.407823469,-3.006126652,2.29944709,0.376925,0.948184609,0.9100616,0.505864085,1.613925765,2039,-19.32295523,-5.181539144
E02000140,4.669996083,4.511857375,0.294268536,9.912547869,0.98245,1.707935128,1.652288246,1.035655447,2.688472439,1647,283.5456031,70.79351277,2.134812624,2.031929776,-2.097527298,6.890830191,0.83425,1.355862148,1.308728801,0.752168853,2.224324352,2106,101.3681208,35.58621481
E02000141,3.180829125,3.069916574,-0.294687043,7.324180406,0.961575,1.608059231,1.555606207,0.956622896,2.559242032,1708,186.2312134,60.80592306,4.008425179,3.849011856,0.162963592,8.756578186,0.979925,1.917121655,1.830858623,1.028333022,3.285582629,1841,217.7308625,91.71216552
E02000142,3.292941205,3.175432778,-1.306351142,8.555475663,0.914925,1.405421825,1.370080924,0.872264428,2.137225401,2120,155.3274153,40.54218254,5.366074186,5.128490094,-1.507052708,13.72671302,0.928775,1.460885547,1.413167339,0.895781229,2.301515937,2436,220.2821915,46.08855469
E02000144,1.132743886,1.048086911,-2.286107193,5.049746453,0.724425,1.180241873,1.148434611,0.727550492,1.81746566,2208,51.30180641,18.02418731,1.552283697,1.378080209,-2.480555443,6.497975264,0.743575,1.239587903,1.186569935,0.719655657,2.067786591,2416,64.25015301,23.95879025
E02000145,1.907270021,1.84854191,-1.89497965,5.979593523,0.837975,1.305014791,1.272692716,0.776834796,2.012131543,1704,111.9289918,30.50147905,1.944413741,1.788707577,-2.072721025,6.878554145,0.80105,1.283095668,1.239550055,0.760138098,2.051951588,2072,93.842362,28.30956676
E02000146,7.055477037,6.846934702,0.460011191,14.79290759,0.98245,1.65568254,1.612805784,1.034873833,2.524735385,2178,323.942931,65.56825404,9.931192055,9.655958637,0.311153708,21.29508798,0.97885,1.62608023,1.583989034,1.016161281,2.485575543,2518,394.407945,62.60802298
E02000147,3.306636119,3.217503543,-1.084220338,8.289677563,0.9286,1.46070929,1.428618582,0.880976973,2.229836436,2230,148.2796466,46.07092896,-1.636351494,-1.653680941,-6.263967254,3.030056341,0.229025,0.852464621,0.827791596,0.488335996,1.362821536,2419,-67.64578313,-14.75353787
E02000148,1.731339225,1.635217246,-1.615295546,5.654566979,0.825675,1.293156754,1.25325212,0.790149393,2.024595327,1776,97.48531675,29.31567536,4.929920926,4.760910502,-0.43957669,11.19912178,0.963575,1.689583879,1.633525253,0.953691496,2.739187232,2023,243.6935702,68.9583879
E02000149,3.107740664,2.992138405,-1.013192538,7.863134958,0.92475,1.457330226,1.415952052,0.88470776,2.264384489,1839,168.990792,45.73302263,3.05593633,2.831696204,-1.738663859,9.142083285,0.873675,1.382852158,1.326121863,0.825718165,2.274111515,2122,144.0120796,38.28521579
E02000150,5.332346033,5.160065793,0.796472822,10.81754741,0.9912,1.744662196,1.694723652,1.091989467,2.674725502,2143,248.8262265,74.4662196,2.608210209,2.472696996,-1.501470865,7.384176998,0.889075,1.450921223,1.398154389,0.805483614,2.388826183,2507,104.0371045,45.09212229
E02000151,2.703675811,2.622474502,-1.281561575,7.106539451,0.911025,1.411806633,1.379534987,0.848601805,2.154542107,2095,129.053738,41.18066332,3.307336567,3.148444439,-0.983472254,8.527881701,0.926075,1.534476783,1.479158645,0.877519408,2.511669757,2272,145.5693911,53.44767834
E02000152,2.568764815,2.477149315,-1.364420082,7.062953747,0.89085,1.361908742,1.332530759,0.845357101,2.05629605,1618,158.7617314,36.19087425,3.788114144,3.58982926,-0.970048055,9.608091914,0.934525,1.537744074,1.477345236,0.893267168,2.528508159,2025,187.0673652,53.77440735
E02000153,0.730769387,0.647046367,-2.848990166,4.737675647,0.63745,1.123573093,1.088952189,0.681346286,1.764097074,2028,36.03399342,12.35730932,1.408503772,1.269302616,-2.485311733,6.107588431,0.7316,1.2164081,1.174214978,0.71233989,1.966683065,2355,59.80907738,21.64080996
E02000154,3.120229715,2.995868701,-1.251743322,8.204745042,0.910775,1.429192186,1.389518643,0.864469394,2.221598577,2125,146.8343395,42.91921856,1.636694623,1.515309703,-3.101678263,7.089129986,0.734725,1.22336804,1.182548625,0.697498483,1.994015583,2329,70.27456516,22.33680401
E02000155,0.709618139,0.609861499,-2.912506817,4.908537742,0.624125,1.108687653,1.076897421,0.69015046,1.714192381,1895,37.44686751,10.86876534,-0.44922921,-0.589747166,-4.76961154,4.66114698,0.403,0.97432939,0.937536687,0.572116272,1.580057776,2221,-20.22643897,-2.567060963
E02000156,9.70956824,9.427200895,2.02842286,19.19310473,0.9952,1.705994267,1.663080461,1.125843973,2.54525027,3256,298.2054128,70.59942666,7.319631943,7.039277254,-1.834774956,18.00029881,0.938425,1.451039041,1.414760265,0.908480806,2.195724003,3843,190.4666131,45.10390409
E02000157,6.180372041,6.008934308,0.651095159,12.64441821,0.987625,1.737876091,1.691075641,1.062573797,2.69020314,2215,279.0235684,73.78760911,-3.221565465,-3.266574872,-7.019857953,0.939762379,0.058275,0.690841813,0.666163178,0.403473415,1.109277598,2582,-124.7701574,-30.91581866
E02000158,2.97429363,2.82248803,-1.586581713,8.525548573,0.8828,1.367325263,1.324056175,0.846147425,2.150478155,1911,155.6406923,36.73252634,0.355940969,0.244408,-3.586524856,4.917292996,0.547225,1.074792969,1.032582493,0.609580995,1.777231749,2192,16.23818289,7.479296923
E02000159,5.415145878,5.256586048,0.625321076,11.20423784,0.98765,1.774343499,1.724561549,1.070706532,2.774746394,1928,280.8685621,77.43434995,1.255174976,1.160947377,-2.379062953,5.446180426,0.73385,1.238774578,1.189670588,0.688188582,2.077301576,2210,56.79524777,23.87745778
E02000160,4.79668556,4.645486239,-0.116818318,10.56391145,0.972125,1.611868557,1.566549675,0.987959329,2.492663257,2202,217.8331317,61.18685574,6.630672093,6.406293104,-0.616260827,15.29665789,0.9614,1.631157501,1.578513335,0.953915539,2.611139858,2500,265.2268837,63.11575008
E02000161,2.142929596,2.017324668,-2.094691328,7.107413668,0.819525,1.278561475,1.240449869,0.789266478,1.993205854,2243,95.53854641,27.85614749,2.960748139,2.793947323,-2.394589666,9.154227004,0.84895,1.341807726,1.299384319,0.789183822,2.143754933,2512,117.8641775,34.18077259
E02000162,2.292027732,2.172429128,-2.473678754,7.769616809,0.80775,1.260690787,1.223168391,0.781930667,1.958937684,1783,128.5489474,26.06907874,7.157712424,6.919747763,0.425250392,15.28470138,0.98215,1.745943464,1.68600466,1.035644463,2.793457181,2341,305.754482,74.59434643
E02000163,0.394505232,0.283112635,-4.290588178,5.756028869,0.547075,1.053136016,1.025643813,0.67157856,1.596082446,2149,18.35761901,5.313601588,2.548035888,2.379698711,-2.325871323,8.336808357,0.8305,1.335722887,1.285784899,0.769869868,2.173283874,2338,108.9835709,33.57228874
E02000165,0.881807065,0.815981213,-2.429669017,4.588506409,0.6849,1.172998744,1.134426774,0.681204978,1.88976466,1776,49.65129869,17.29987442,0.924843029,0.823855103,-1.749868935,4.19061044,0.7207,1.233420928,1.179578001,0.683289958,2.089046539,1871,49.4304131,23.34209282
E02000166,5.72636461,5.571942676,1.292866602,11.11514927,0.996275,1.923745,1.864126389,1.167542705,3.025990479,2127,269.2225957,92.37449995,3.8622196,3.684288919,-1.085051726,9.844455239,0.93005,1.548176804,1.489347854,0.880506414,2.536486865,2777,139.0788477,54.8176804
E02000167,1.09969263,1.001718878,-2.354768097,5.026913468,0.714475,1.173540619,1.140519632,0.7228884,1.809814667,2433,45.19903946,17.35406193,1.641180944,1.531579237,-2.118290407,5.992041373,0.786825,1.305450446,1.252933499,0.719073731,2.181127312,2556,64.20895711,30.5450446
E02000168,2.960332253,2.858081281,-0.901743059,7.46962811,0.9276,1.460642245,1.420132023,0.888628015,2.256093825,2062,143.5660646,46.0642245,3.410728997,3.2827392,-0.726608297,8.314266036,0.9408,1.61806775,1.558127099,0.90183636,2.671443478,2335,146.0697643,61.80677504
